number,trial_id,id,url,is_nsfw,subject_id,trial_number,prompt,created_at,experiment_name,containsNSFW,filename,filepath,reference,trial_type,trial_code,curation,Experience,experiment_name1,Duration..in.seconds.,imagenumber,choice,cosine
896,66fe702e8fc41826ca81d8fe,66fe702e8fc41826ca81d902,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_FaithfulQ5_3.png,FALSE,FS_2QQAlww10WoHb4r,FaithfulQ5,CGI picture with black man and a woman sitting on a green benchin a city. Man has blue shirt and brown pants. Woman is wearing yellow summer dress.,2024-10-03T10:21:34Z,Artist_final,0,FS_2QQAlww10WoHb4r_FaithfulQ5_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_FaithfulQ5_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,2,1,Artist_final,1481,4,FALSE,0.7740950714604644
897,66fe70a28fc41826ca81d903,66fe70a28fc41826ca81d904,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_FaithfulQ3_0.png,FALSE,FS_2QQAlww10WoHb4r,FaithfulQ3,Painting scenery. Lake in the middle front. Behind lake a waterfall. Blue sky with white clouds. On the right side in the back mountains. Palm trees in the left.,2024-10-03T10:23:30Z,Artist_final,0,FS_2QQAlww10WoHb4r_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,4,1,Artist_final,1481,1,FALSE,0.963359433467166
898,66fe70a28fc41826ca81d903,66fe70a28fc41826ca81d905,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_FaithfulQ3_1.png,FALSE,FS_2QQAlww10WoHb4r,FaithfulQ3,Painting scenery. Lake in the middle front. Behind lake a waterfall. Blue sky with white clouds. On the right side in the back mountains. Palm trees in the left.,2024-10-03T10:23:30Z,Artist_final,0,FS_2QQAlww10WoHb4r_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,4,1,Artist_final,1481,2,FALSE,0.9556633385740274
899,66fe70a28fc41826ca81d903,66fe70a28fc41826ca81d906,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_FaithfulQ3_2.png,FALSE,FS_2QQAlww10WoHb4r,FaithfulQ3,Painting scenery. Lake in the middle front. Behind lake a waterfall. Blue sky with white clouds. On the right side in the back mountains. Palm trees in the left.,2024-10-03T10:23:30Z,Artist_final,0,FS_2QQAlww10WoHb4r_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,4,1,Artist_final,1481,3,FALSE,0.942218997541337
900,66fe70a28fc41826ca81d903,66fe70a28fc41826ca81d907,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_FaithfulQ3_3.png,FALSE,FS_2QQAlww10WoHb4r,FaithfulQ3,Painting scenery. Lake in the middle front. Behind lake a waterfall. Blue sky with white clouds. On the right side in the back mountains. Palm trees in the left.,2024-10-03T10:23:30Z,Artist_final,0,FS_2QQAlww10WoHb4r_FaithfulQ3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_FaithfulQ3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,4,1,Artist_final,1481,4,TRUE,0.9457658344428367
901,66fe71298fc41826ca81d908,66fe71298fc41826ca81d909,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q1_0.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q1,A photo of a gray classic Mini Cooper. In a rainforest. Car is invisible behind a huge elephant.,2024-10-03T10:25:45Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q1_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q1_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,3,1,Artist_final,1481,1,FALSE,0.762640806322326
902,66fe71298fc41826ca81d908,66fe71298fc41826ca81d90a,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q1_1.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q1,A photo of a gray classic Mini Cooper. In a rainforest. Car is invisible behind a huge elephant.,2024-10-03T10:25:45Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q1_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q1_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,3,1,Artist_final,1481,2,FALSE,0.8065002351466206
903,66fe71298fc41826ca81d908,66fe71298fc41826ca81d90b,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q1_2.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q1,A photo of a gray classic Mini Cooper. In a rainforest. Car is invisible behind a huge elephant.,2024-10-03T10:25:45Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q1_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q1_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,3,1,Artist_final,1481,3,TRUE,0.7612010926937565
904,66fe71298fc41826ca81d908,66fe71298fc41826ca81d90c,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q1_3.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q1,A photo of a gray classic Mini Cooper. In a rainforest. Car is invisible behind a huge elephant.,2024-10-03T10:25:45Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q1_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q1_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q1.png,Creative,QA1_A1_Car_C,3,1,Artist_final,1481,4,FALSE,0.7419897873662927
905,66fe71888fc41826ca81d90d,66fe71888fc41826ca81d90e,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_FaithfulQ1_0.png,FALSE,FS_2QQAlww10WoHb4r,FaithfulQ1,Photograph of a medieval castle. Tokyo city. The castle is pink. The castle is covered with neon lights. Gay pride is on the street.,2024-10-03T10:27:20Z,Artist_final,0,FS_2QQAlww10WoHb4r_FaithfulQ1_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_FaithfulQ1_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,4,1,Artist_final,1481,1,FALSE,0.6215739500798745
906,66fe71888fc41826ca81d90d,66fe71888fc41826ca81d90f,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_FaithfulQ1_1.png,FALSE,FS_2QQAlww10WoHb4r,FaithfulQ1,Photograph of a medieval castle. Tokyo city. The castle is pink. The castle is covered with neon lights. Gay pride is on the street.,2024-10-03T10:27:20Z,Artist_final,0,FS_2QQAlww10WoHb4r_FaithfulQ1_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_FaithfulQ1_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,4,1,Artist_final,1481,2,FALSE,0.6211720368214332
907,66fe71888fc41826ca81d90d,66fe71888fc41826ca81d910,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_FaithfulQ1_2.png,FALSE,FS_2QQAlww10WoHb4r,FaithfulQ1,Photograph of a medieval castle. Tokyo city. The castle is pink. The castle is covered with neon lights. Gay pride is on the street.,2024-10-03T10:27:20Z,Artist_final,0,FS_2QQAlww10WoHb4r_FaithfulQ1_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_FaithfulQ1_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,4,1,Artist_final,1481,3,FALSE,0.6880146333945846
908,66fe71888fc41826ca81d90d,66fe71888fc41826ca81d911,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_FaithfulQ1_3.png,FALSE,FS_2QQAlww10WoHb4r,FaithfulQ1,Photograph of a medieval castle. Tokyo city. The castle is pink. The castle is covered with neon lights. Gay pride is on the street.,2024-10-03T10:27:20Z,Artist_final,0,FS_2QQAlww10WoHb4r_FaithfulQ1_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_FaithfulQ1_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ1.png,Creative,Q1_A4_Castle_C,4,1,Artist_final,1481,4,TRUE,0.5918201018352697
909,66fe71fc8fc41826ca81d912,66fe71fc8fc41826ca81d913,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q3_0.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q3,Painting of a penguin. The painting actually a tiny stamp on a small envelope. The envelope is on a desk in a huge post office hall. There are 1000 people.,2024-10-03T10:29:16Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,2,1,Artist_final,1481,1,FALSE,0.8808471445037681
910,66fe71fc8fc41826ca81d912,66fe71fc8fc41826ca81d914,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q3_1.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q3,Painting of a penguin. The painting actually a tiny stamp on a small envelope. The envelope is on a desk in a huge post office hall. There are 1000 people.,2024-10-03T10:29:16Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,2,1,Artist_final,1481,2,TRUE,0.8539029411933395
911,66fe71fc8fc41826ca81d912,66fe71fc8fc41826ca81d915,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q3_2.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q3,Painting of a penguin. The painting actually a tiny stamp on a small envelope. The envelope is on a desk in a huge post office hall. There are 1000 people.,2024-10-03T10:29:16Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,2,1,Artist_final,1481,3,FALSE,0.8415495170768553
912,66fe71fc8fc41826ca81d912,66fe71fc8fc41826ca81d916,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q3_3.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q3,Painting of a penguin. The painting actually a tiny stamp on a small envelope. The envelope is on a desk in a huge post office hall. There are 1000 people.,2024-10-03T10:29:16Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q3.png,Creative,QA3_A3_Penguin_C,2,1,Artist_final,1481,4,FALSE,0.8541916183189023
913,66fe72518fc41826ca81d917,66fe72518fc41826ca81d918,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q2_0.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q2,A cartoon landscape with trees. City full of people. 1000 buildings in the city. The cartoon is a magazine sold in the street corner.,2024-10-03T10:30:41Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,4,1,Artist_final,1481,1,FALSE,0.7884493060529163
914,66fe72518fc41826ca81d917,66fe72518fc41826ca81d919,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q2_1.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q2,A cartoon landscape with trees. City full of people. 1000 buildings in the city. The cartoon is a magazine sold in the street corner.,2024-10-03T10:30:41Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,4,1,Artist_final,1481,2,FALSE,0.8336307604121013
915,66fe72518fc41826ca81d917,66fe72518fc41826ca81d91a,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q2_2.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q2,A cartoon landscape with trees. City full of people. 1000 buildings in the city. The cartoon is a magazine sold in the street corner.,2024-10-03T10:30:41Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,4,1,Artist_final,1481,3,FALSE,0.7735913579675826
916,66fe72518fc41826ca81d917,66fe72518fc41826ca81d91b,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2QQAlww10WoHb4r_Aesthetics Q2_3.png,FALSE,FS_2QQAlww10WoHb4r,Aesthetics Q2,A cartoon landscape with trees. City full of people. 1000 buildings in the city. The cartoon is a magazine sold in the street corner.,2024-10-03T10:30:41Z,Artist_final,0,FS_2QQAlww10WoHb4r_Aesthetics Q2_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2QQAlww10WoHb4r_Aesthetics Q2_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/Aesthetics Q2.png,Creative,Q42_A2_Cartoon_C,4,1,Artist_final,1481,4,TRUE,0.8263650635302301
925,66fe776c8fc41826ca81d926,66fe776c8fc41826ca81d927,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ3_0.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ3,"TROPICAL PANORAMA WITH WATERFALLS, PALMS AND MOUNTAINS",2024-10-03T10:52:28Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ3_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,1,1,Artist_final,1151,1,TRUE,0.9310338276643653
926,66fe776c8fc41826ca81d926,66fe776c8fc41826ca81d928,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ3_1.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ3,"TROPICAL PANORAMA WITH WATERFALLS, PALMS AND MOUNTAINS",2024-10-03T10:52:28Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ3_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,1,1,Artist_final,1151,2,FALSE,0.9125527837640955
927,66fe776c8fc41826ca81d926,66fe776c8fc41826ca81d929,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ3_2.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ3,"TROPICAL PANORAMA WITH WATERFALLS, PALMS AND MOUNTAINS",2024-10-03T10:52:28Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ3_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,1,1,Artist_final,1151,3,FALSE,0.91518330695627
928,66fe776c8fc41826ca81d926,66fe776c8fc41826ca81d92a,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ3_3.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ3,"TROPICAL PANORAMA WITH WATERFALLS, PALMS AND MOUNTAINS",2024-10-03T10:52:28Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ3_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ3.png,Copying,Q3_F3_landscape_C,1,1,Artist_final,1151,4,FALSE,0.8859027825004004
929,66fe77f68fc41826ca81d92b,66fe77f68fc41826ca81d92c,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ4_0.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ4,APPLES IN A BASKET AND ON A TABLE WITH CREASED PAPER. GRID BACKGROUND WITH ORANGE AND BLUE TILES.,2024-10-03T10:54:46Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ4_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ4_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,4,1,Artist_final,1151,1,FALSE,0.7324260653475496
930,66fe77f68fc41826ca81d92b,66fe77f68fc41826ca81d92d,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ4_1.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ4,APPLES IN A BASKET AND ON A TABLE WITH CREASED PAPER. GRID BACKGROUND WITH ORANGE AND BLUE TILES.,2024-10-03T10:54:46Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ4_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ4_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,4,1,Artist_final,1151,2,FALSE,0.7502217596506462
931,66fe77f68fc41826ca81d92b,66fe77f68fc41826ca81d92e,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ4_2.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ4,APPLES IN A BASKET AND ON A TABLE WITH CREASED PAPER. GRID BACKGROUND WITH ORANGE AND BLUE TILES.,2024-10-03T10:54:46Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ4_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ4_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,4,1,Artist_final,1151,3,FALSE,0.7807617442165432
932,66fe77f68fc41826ca81d92b,66fe77f68fc41826ca81d92f,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ4_3.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ4,APPLES IN A BASKET AND ON A TABLE WITH CREASED PAPER. GRID BACKGROUND WITH ORANGE AND BLUE TILES.,2024-10-03T10:54:46Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ4_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ4_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ4.png,Copying,Q4_F4_Apples_C,4,1,Artist_final,1151,4,TRUE,0.7874313990846957
933,66fe784d8fc41826ca81d930,66fe784d8fc41826ca81d931,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ5_0.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ5,A BLACK COUPLE SITS ON A GREEN BENCH. IT LOOKS LIKE A SNAPSHOT FROM STOP-MOTION ANIMATION.,2024-10-03T10:56:13Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ5_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ5_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,4,1,Artist_final,1151,1,FALSE,0.7786286876367431
934,66fe784d8fc41826ca81d930,66fe784d8fc41826ca81d932,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ5_1.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ5,A BLACK COUPLE SITS ON A GREEN BENCH. IT LOOKS LIKE A SNAPSHOT FROM STOP-MOTION ANIMATION.,2024-10-03T10:56:13Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ5_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ5_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,4,1,Artist_final,1151,2,FALSE,0.7481052573032184
935,66fe784d8fc41826ca81d930,66fe784d8fc41826ca81d933,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ5_2.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ5,A BLACK COUPLE SITS ON A GREEN BENCH. IT LOOKS LIKE A SNAPSHOT FROM STOP-MOTION ANIMATION.,2024-10-03T10:56:13Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ5_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ5_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,4,1,Artist_final,1151,3,FALSE,0.7555734779531762
936,66fe784d8fc41826ca81d930,66fe784d8fc41826ca81d934,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ5_3.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ5,A BLACK COUPLE SITS ON A GREEN BENCH. IT LOOKS LIKE A SNAPSHOT FROM STOP-MOTION ANIMATION.,2024-10-03T10:56:13Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ5_3.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ5_3.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ5.png,Copying,Q5_F5_People_C,4,1,Artist_final,1151,4,TRUE,0.7366013515128943
937,66fe78b08fc41826ca81d935,66fe78b08fc41826ca81d936,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ2_0.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ2,An anthropomorphised tree with spectacles reads a book in a library. It looks like a vector illustration.,2024-10-03T10:57:52Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ2_0.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,1,1,Artist_final,1151,1,TRUE,0.8814339489510172
938,66fe78b08fc41826ca81d935,66fe78b08fc41826ca81d937,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ2_1.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ2,An anthropomorphised tree with spectacles reads a book in a library. It looks like a vector illustration.,2024-10-03T10:57:52Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ2_1.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,1,1,Artist_final,1151,2,FALSE,0.8774014279827045
939,66fe78b08fc41826ca81d935,66fe78b08fc41826ca81d938,https://creativeai-20221111143400.s3.amazonaws.com/Artist_final/FS_2JBZu3Rt5eD1sow_FaithfulQ2_2.png,FALSE,FS_2JBZu3Rt5eD1sow,FaithfulQ2,An anthropomorphised tree with spectacles reads a book in a library. It looks like a vector illustration.,2024-10-03T10:57:52Z,Artist_final,0,FS_2JBZu3Rt5eD1sow_FaithfulQ2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/results/FS_2JBZu3Rt5eD1sow_FaithfulQ2_2.png,C:/Users/Andres/korpused/AI Berlin data/study/stims/FaithfulQ2.png,Copying,Q2_F2_Tree_C,1,1,Artist_final,1151,3,FALSE,0.8963287186571717
